rcept_no,reprt_code,bsns_year,corp_code,stock_code,thstrm_amount_연결재무제표_재무상태표_유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자산총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_부채총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_이익잉여금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본총계_2022.12.31 현재,thstrm_amount_연결재무제표_손익계산서_매출액_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_영업이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_법인세차감전 순이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_당기순이익_2022.01.01 ~ 2022.12.31
20230321000658,11011,2022,992543,225190,"29,731,933,410","20,482,252,108","50,214,185,518","8,204,249,409","5,471,453,685","13,675,703,094","5,074,844,000","24,651,091,869","36,538,482,424","54,947,071,178","11,006,812,462","9,913,592,982","8,257,567,661"
20230321001008,11011,2022,1137295,335810,"20,770,897,188","38,238,641,693","59,009,538,881","20,041,437,984","5,592,999,523","25,634,437,507","5,795,663,000","-27,361,283,103","33,375,101,374","20,458,017,811","-4,500,034,137","-7,005,295,781","-6,805,937,708"
20230322000606,11011,2022,1098792,226340,"27,334,609,096","57,262,915,337","84,597,524,433","35,607,318,592","18,336,632,667","53,943,951,259","3,069,959,600","6,628,029,389","30,653,573,174","60,720,302,228","1,747,564,681","165,674,218","1,058,231,120"
20230320000508,11011,2022,1391103,337930,"80,787,048,702","33,435,996,143","114,223,044,845","30,918,790,768","1,973,233,253","32,892,024,021","14,786,208,000","25,494,314,632","81,331,020,824","212,740,166,194","17,891,937,515","16,971,410,661","10,128,509,808"
20230320000669,11011,2022,532129,60850,"44,035,183,024","17,332,829,729","61,368,012,753","12,981,450,453","4,650,885,395","17,632,335,848","4,065,500,000","21,339,082,188","43,735,676,905","57,528,932,353","6,412,757,370","7,161,611,680","7,149,287,011"
20230322000900,11011,2022,1459212,382840,"106,557,056,341","50,764,385,422","157,321,441,763","40,891,953,316","4,984,675,901","45,876,629,217","1,506,057,300","47,263,285,008","111,444,812,546","143,200,037,748","10,891,530,920","18,230,921,226","15,180,537,139"
20230320001011,11011,2022,244747,140860,"126,306,643,129","40,742,495,644","167,049,138,773","39,687,594,282","7,898,466,789","47,586,061,071","3,473,929,500","69,534,652,093","119,463,077,702","124,522,011,401","32,648,280,440","31,881,837,588","27,984,365,814"
20230315001384,11011,2022,1234297,268280,"297,849,052,417","177,884,728,564","475,733,780,981","82,880,700,804","13,997,261,243","96,877,962,047","2,633,945,500","220,180,625,233","378,855,818,934","611,649,824,176","80,853,449,953","84,896,353,218","64,824,227,314"
20230316001060,11011,2022,763473,241710,"186,758,079,269","205,997,555,025","392,755,634,294","142,988,836,381","42,743,237,353","185,732,073,734","5,340,000,000","77,887,364,308","207,023,560,560","399,399,237,901","10,367,437,149","6,372,851,743","6,002,734,887"
20230314000521,11011,2022,140946,9180,"178,161,791,687","96,334,457,298","274,496,248,985","156,801,199,996","15,189,367,173","171,990,567,169","14,340,941,000","138,952,826,277","102,505,681,816","1,015,371,889,567","36,349,586,827","30,450,141,909","24,240,799,515"
20230323001137,11011,2022,1014657,138580,"21,907,929,342","74,144,589,865","96,052,519,207","11,627,821,547","14,561,080,054","26,188,901,601","11,278,081,500","57,396,068,355","69,863,617,606","43,914,433,774","12,061,432,550","11,483,397,608","11,782,178,344"
20230322000854,11011,2022,664048,115440,"81,670,935,484","30,416,579,663","112,087,515,147","50,904,802,764","1,553,322,475","52,458,125,239","4,898,796,500","22,221,789,161","59,629,389,908","62,265,973,516","-6,948,319,778","-10,242,812,632","-9,750,878,724"
20230315000798,11011,2022,236863,37440,"153,852,354,143","45,274,552,109","199,126,906,252","112,605,002,660","18,452,302,704","131,057,305,364","6,961,237,500","60,823,421,127","68,069,600,888","221,067,225,133","10,127,169,151","9,717,803,758","7,141,381,054"
20230327000678,11011,2022,122056,3650,"266,514,399,188","90,811,803,325","357,326,202,513","32,949,978,271","3,231,517,250","36,181,495,521","8,698,360,000","319,188,453,581","321,144,706,992","418,789,690,050","44,004,543,908","31,753,667,550","23,383,094,958"
20230320000597,11011,2022,1047415,208140,"101,149,555,592","68,545,217,391","169,694,772,983","67,308,364,830","8,372,366,442","75,680,731,272","3,268,424,600","55,084,913,364","94,014,041,711","182,649,074,204","18,439,405,569","18,399,531,431","15,319,946,333"
20230321001051,11011,2022,147152,11320,"109,332,131,207","134,517,511,528","243,849,642,735","113,738,057,546","17,519,190,091","131,257,247,637","13,439,992,978","80,920,914,654","112,592,395,098","284,078,900,765","5,935,849,482","3,921,865,416","3,546,255,393"
20230321001242,11011,2022,977377,203400,"18,767,005,266","5,376,566,020","24,143,571,286","7,691,321,258","1,351,979,490","9,043,300,748","9,422,618,500","-149,963,900,273","15,100,270,538","2,506,519,185","-25,166,881,836","-19,925,392,200","-19,925,392,200"
20230323000754,11011,2022,1029394,230360,"229,794,897,462","79,879,401,538","309,674,299,000","81,669,362,839","14,455,506,546","96,124,869,385","3,295,302,900","131,400,647,623","213,549,429,615","352,756,160,978","56,589,658,372","56,348,497,276","45,165,923,389"
20230330000433,11011,2022,494546,352910,"35,424,502,385","3,794,813,586","39,219,315,971","2,271,930,068","1,909,706,681","4,181,636,749","6,083,046,500","-28,120,071,065","35,037,679,222",,"-2,966,476,616","-2,560,032,179","-2,605,213,489"
20230322001081,11011,2022,267979,7770,"64,700,295,621","92,461,624,178","157,161,919,799","34,115,743,787","4,100,147,494","38,215,891,281","1,755,000,000","113,410,880,361","118,946,028,518","156,319,099,706","4,886,078,885","4,403,258,257","3,998,103,732"
20230320001044,11011,2022,530121,109740,"99,678,111,812","94,150,608,045","193,828,719,857","44,243,752,921","2,529,714,305","46,773,467,226","13,512,455,000","16,921,362,834","147,055,252,631","48,231,988,775","-13,124,132,223","-9,392,736,360","-9,618,652,931"
20230323001142,11011,2022,1065679,215790,"78,751,850,440","49,569,677,843","128,321,528,283","28,664,256,114","2,029,664,083","30,693,920,197","20,141,574,500","39,673,619,019","97,627,608,086","49,851,253,116","2,919,080,751","6,089,879,690","5,622,007,529"
20230321001153,11011,2022,166272,13520,"627,474,797,470","549,743,300,890","1,177,218,098,360","806,733,242,379","119,886,866,297","926,620,108,676","25,025,626,000","128,889,913,111","250,597,989,684",,"43,168,338,185","31,765,330,189","15,658,333,919"
20230322001177,11011,2022,965813,201490,"95,601,887,079","125,051,428,548","220,653,315,627","28,442,882,571","2,558,397,057","31,001,279,628","15,628,885,000","55,739,765,638","189,652,035,999","112,012,049,143","27,025,243,520","25,044,172,627","20,627,873,610"
20230321000775,11011,2022,195229,81660,"2,293,320,102,517","2,528,481,275,271","4,821,801,377,788","1,092,677,843,044","1,154,560,199,942","2,247,238,042,986",,"1,649,916,522,756","2,574,563,334,802","4,221,750,126,628","435,072,372,234","453,137,117,071","467,543,841,046"
20230321000204,11011,2022,1453670,353190,"33,038,954,849","26,082,690,222","59,121,645,071","20,272,466,716","2,703,470,034","22,975,936,750","3,838,042,000","-5,457,751,897","36,145,708,321","66,911,197,596","-1,697,369,589","-1,147,195,313","-1,136,849,298"
20230320000763,11011,2022,488989,78350,"120,980,226,278","112,766,344,423","233,746,570,701","101,499,220,870","10,388,884,074","111,888,104,944","7,622,191,000","94,559,987,426","121,858,465,757","484,769,790,412","52,822,812,634","49,930,181,392","37,180,356,466"
20230322000886,11011,2022,811372,194700,"129,464,996,252","141,116,317,578","270,581,313,830","72,523,676,515","16,690,525,734","89,214,202,249","9,377,424,000","122,096,854,165","181,367,111,581","281,675,201,330","25,186,032,306","24,244,789,362","19,941,641,847"
20230322001269,11011,2022,579139,222980,"50,632,048,004","38,588,572,852","89,220,620,856","32,378,600,226","15,302,558,489","47,681,158,715","5,515,741,500","20,047,416,130","41,539,462,141","70,214,592,825","-669,783,264","-2,814,070,238","-3,016,716,177"
20230323001429,11011,2022,983916,187420,"55,430,596,936","78,483,618,780","133,914,215,716","93,853,499,986","12,986,240,815","106,839,740,801","11,262,505,000","-36,828,808,979","27,074,474,915","27,801,755,545","-6,224,291,882","-11,335,858,942","-13,373,143,566"
20230322000694,11011,2022,1022902,179530,"14,122,832,060","16,895,301,501","31,018,133,561","11,792,678,701","3,040,176,150","14,832,854,851","4,570,222,000","-13,574,181,689","16,185,278,710","10,631,575,436","-4,938,351,845","2,696,279,850","2,696,279,850"
20230315001227,11011,2022,162063,4960,"1,557,208,566,517","792,189,538,961","2,349,398,105,478","982,066,539,104","640,591,941,328","1,622,658,480,432","57,871,370,000","580,258,263,701","726,739,625,046","1,221,553,531,537","39,442,102,751","52,887,054,407","39,984,565,308"
20230317000906,11011,2022,216027,53030,"108,951,866,607","189,458,072,140","298,409,938,747","98,263,803,577","7,863,383,279","106,127,186,856","15,880,524,000","42,029,333,897","192,282,751,891","156,677,024,474","17,179,140,962","15,233,643,611","12,365,379,674"
20230314001113,11011,2022,407771,73190,"9,963,862,747","17,172,101,221","27,135,963,968","5,595,531,619","969,270,187","6,564,801,806","5,984,020,000","9,182,395,985","20,571,162,162","31,570,718,625","-4,222,827,583","-3,665,701,750","-3,665,701,750"
20230322000489,11011,2022,259545,123040,"757,050,924,942","785,150,411,582","1,542,201,336,524","747,712,793,011","332,581,517,157","1,080,294,310,168","21,823,923,000","70,036,129,322","461,907,026,356","2,025,136,904,795","149,063,010,054","163,464,459,008","113,026,933,064"
20230323001511,11011,2022,1050738,304100,"48,279,457,123","30,425,067,958","78,704,525,081","32,846,007,766","930,441,960","33,776,449,726","5,109,265,000","-14,977,992,129","44,928,075,355",,"-1,959,183,772","-9,332,604,157","-9,363,734,179"
20230320000477,11011,2022,946030,108490,"90,710,133,440","32,084,547,334","122,794,680,774","16,469,367,459","21,667,507,914","38,136,875,373","6,093,741,500","17,021,003,752","84,657,805,401","25,856,449,323","-2,160,534,050","-1,636,137,287","-224,151,043"
20230321001218,11011,2022,108649,48770,"65,441,498,756","47,659,974,202","113,101,472,958","56,907,035,935","13,454,400,223","70,361,436,158","18,112,202,252","16,931,856,530","42,740,036,800","94,279,860,991","908,602,572","248,163,106","295,294,735"
20230321001192,11011,2022,231044,32820,"65,775,971,470","96,238,225,221","162,014,196,691","50,477,611,968","16,064,188,445","66,541,800,413","75,312,552,000","-46,174,076,056","95,472,396,278","49,494,570,488","4,801,125,334","2,865,361,176","3,368,733,524"
20230321001112,11011,2022,609324,100120,"189,322,037,252","99,087,233,233","288,409,270,485","76,007,575,481","3,082,822,050","79,090,397,531","5,000,932,500","221,203,349,178","209,318,872,954","237,928,812,618","43,658,033,657","33,058,907,758","26,459,378,200"
20230320000578,11011,2022,156956,34950,"117,965,830,422","43,344,765,905","161,310,596,327","27,584,690,699","6,493,108,806","34,077,799,505","24,452,570,000","72,188,309,640","127,232,796,822","101,576,018,426","29,929,805,340","32,178,324,893","25,488,331,090"
20230316000680,11011,2022,450995,317850,"33,538,487,705","36,082,073,185","69,620,560,890","12,189,671,565","9,871,913,477","22,061,585,042","4,162,210,000","34,090,626,601","47,558,975,848","54,799,709,139","2,133,866,331","1,567,047,608","1,289,347,474"
20230321000514,11011,2022,1429840,372800,"30,586,912,525","11,084,432,067","41,671,344,592","16,018,017,066","521,165,954","16,539,183,020","2,988,495,000","-6,312,809,561","25,132,161,572","54,571,511,944","-11,335,106,806","-9,997,032,753","-10,008,315,681"
20230310000920,11011,2022,1035289,204210,"33,080,042,113","70,170,717,549","103,250,759,662","49,116,301,503","197,096,873","49,313,398,376","39,134,075,000","12,782,121,759","53,937,361,286","5,282,772,757","2,547,152,605","1,129,465,499","10,500,825,559"
20230321000959,11011,2022,143794,5820,"78,165,685,356","91,766,141,129","169,931,826,485","18,918,952,101","7,083,616,369","26,002,568,470","11,489,850,000","89,928,968,743","143,929,258,015","81,927,170,601","3,400,937,500","7,691,933,502","9,219,220,479"
20230322001076,11011,2022,1267222,317530,"3,051,861,177","11,895,144,544","14,947,005,721","2,759,534,587","1,080,216,672","3,839,751,259","3,480,598,000","-10,987,569,394","11,107,254,462","10,088,032,993","-2,088,411,993","-1,003,139,933","-1,404,429,349"
20230321001571,11011,2022,293886,44340,"191,585,741,504","219,495,424,613","411,081,166,117","167,825,361,530","41,160,923,677","208,986,285,207","8,936,712,500","137,704,146,492","202,094,880,910","328,990,631,593","3,752,291,090","1,584,215,842","2,179,572,820"
20230316001348,11011,2022,363769,63570,"190,792,622,488","307,104,489,065","497,897,111,553","244,076,329,554","78,042,397,915","322,118,727,469","17,073,864,000","121,566,678,832","175,778,384,084","288,913,245,504","18,891,094,654","11,531,004,486","8,664,856,247"
20230317000389,11011,2022,146232,13360,"219,850,373,057","193,451,624,273","413,301,997,330","215,195,990,150","77,619,458,119","292,815,448,269","27,012,440,000","23,152,027,895","120,486,549,061","462,601,614,581","2,722,459,268","4,847,386,052","7,417,819,938"
20230322001046,11011,2022,1359736,321260,"26,256,897,608","10,317,392,283","36,574,289,891","3,410,323,339","513,123,392","3,923,446,731","2,819,208,400","18,843,369,544","32,650,843,160","38,191,882,053","3,070,109,980","5,429,063,216","4,556,759,578"
20230317000501,11011,2022,1003040,192250,"51,839,519,141","87,262,380,062","139,101,899,203","19,389,937,972","50,092,273,888","69,482,211,860","7,067,125,700","33,249,270,634","69,619,687,343",,"9,164,465,999","8,590,844,140","5,874,099,286"
20230328000998,11011,2022,145260,8730,"237,341,571,056","415,794,581,564","653,136,152,620","139,456,750,168","179,867,647,117","319,324,397,285","14,776,380,000","309,177,218,403","333,811,755,335","508,944,089,593","-4,622,788,865","-5,652,089,074","-4,149,066,546"
20230320000852,11011,2022,114686,6620,"87,417,110,607","84,641,911,306","172,059,021,913","66,043,564,163","3,909,697,237","69,953,261,400","14,232,496,000","61,674,742,857","102,105,760,513","194,987,764,745","17,039,922,094","7,915,549,507","6,613,932,105"
20230322000844,11011,2022,118965,19180,"188,883,233,062","182,470,724,450","371,353,957,512","194,765,622,089","85,153,942,396","279,919,564,485","9,000,000,000","20,699,437,977","91,434,393,027","469,666,790,784","1,128,592,573","2,327,531,270","-6,326,755,155"
20230314000433,11011,2022,1406618,335890,"41,253,883,209","3,283,785,296","44,537,668,505","5,367,846,368","233,126,508","5,600,972,876",,,"38,936,695,629","31,108,305,470","12,912,412,028","13,774,670,287","11,472,733,603"
20230321000886,11011,2022,125488,14970,"47,738,429,673","64,732,661,791","112,471,091,464","44,120,096,867","8,736,890,995","52,856,987,862","7,562,500,000","46,454,056,316","59,614,103,602","90,280,280,019","-1,171,753,276","-2,756,072,458","-2,621,835,777"
20230321000676,11011,2022,605328,264660,"118,384,985,950","36,305,821,123","154,690,807,073","42,221,182,789","19,109,150,495","61,330,333,284","4,278,271,000","66,725,931,424","93,360,473,789","192,780,700,293","25,428,008,497","20,859,638,132","16,856,437,136"
20230322001290,11011,2022,260879,42000,"107,322,559,444","233,795,651,167","341,118,210,611","127,265,723,511","44,462,811,421","171,728,534,932","11,248,599,000","-31,468,681,790","169,389,675,679","279,320,775,569","-29,744,997,921","-55,162,522,140","-49,863,959,686"
20230323000478,11011,2022,160418,10100,"465,324,219,954","334,069,916,349","799,394,136,303","456,203,652,874","41,945,200,132","498,148,853,006","30,450,420,000","227,705,891,619","301,245,283,297","1,371,353,848,027","37,003,638,271","44,486,587,064","35,639,746,480"
20230316001214,11011,2022,362159,65950,"200,799,075,556","138,430,752,778","339,229,828,334","187,424,610,050","22,884,401,006","210,309,011,056","14,115,651,000","12,572,388,686","128,920,817,278","445,710,106,509","6,297,133,053","2,980,242,968","-840,611,264"
20230323000924,11011,2022,1303029,361570,"51,091,092,995","93,736,915,659","144,828,008,654","41,739,766,684","14,350,916,207","56,090,682,891","4,809,096,500","12,592,753,353","88,737,325,763","63,086,449,910","2,815,259,566","2,209,866,359","1,114,161,495"
20230316000676,11011,2022,157991,4090,"176,648,336,642","170,417,187,548","347,065,524,190","152,723,074,627","30,605,464,134","183,328,538,761","6,347,060,000","160,138,761,304","163,736,985,429","747,935,988,449","17,997,729,590","13,889,493,769","10,997,829,043"
20230323001002,11011,2022,1311286,317690,"35,852,540,101","9,744,650,901","45,597,191,002","4,117,926,160","1,599,779,875","5,717,706,035","8,239,705,500","-160,806,840,767","39,879,484,967","1,285,933,974","-20,017,916,127","-19,307,203,072","-19,237,228,776"
20230321000772,11011,2022,606886,183490,"220,312,757,517","27,242,229,207","247,554,986,724","42,284,411,133","3,526,495,397","45,810,906,530","42,413,781,000","-151,053,248,360","201,744,080,194","26,637,631,236","-14,661,777,782","-25,581,381,632","-25,093,109,710"
20230322001068,11011,2022,453284,339770,"111,322,995,611","193,650,387,343","304,973,382,954","102,735,562,443","23,019,035,996","125,754,598,439","12,579,150,000","116,363,882,823","179,218,784,515","517,457,457,887","8,840,657,464","6,525,463,191","4,943,478,021"
20230321001417,11011,2022,138303,10280,"190,200,762,046","73,219,715,426","263,420,477,472","181,357,765,059","20,688,820,114","202,046,585,173","31,982,017,000","12,705,374,978","61,373,892,299","325,214,480,599","9,673,301,505","12,680,158,033","12,241,492,722"
20230321000114,11011,2022,561732,159010,"61,438,858,665","49,921,018,860","111,359,877,525","50,421,519,311","7,011,052,796","57,432,572,107","6,667,369,500","32,656,438,173","53,927,305,418","88,655,767,575","10,502,786,502","10,052,741,582","9,053,357,515"
20230315000533,11011,2022,531865,241690,-,-,"155,505,422,375",-,-,"38,536,949,095","12,505,782,500","72,301,132,318","116,968,473,280","82,372,227,506","6,119,272,210","6,568,626,959","4,880,314,736"
20230330001467,11011,2022,132354,192400,"446,314,893,140","703,213,814,552","1,149,528,707,692","130,651,017,779","51,106,759,785","181,757,777,564","3,556,218,500","1,411,840,712,219","967,770,930,128","755,648,437,744","87,879,677,725","143,238,328,843","116,688,836,925"
20230323000239,11011,2022,913689,148150,"70,386,566,158","138,413,251,111","208,799,817,269","29,408,780,490","5,205,241,978","34,614,022,468",,,"174,185,794,801","260,647,147,230","7,998,634,087","16,188,234,679",
20230330001135,11011,2022,163716,5110,"77,404,531,331","36,076,461,901","113,480,993,232","82,062,812,987","8,070,019,641","90,132,832,628","39,697,834,000","-50,718,781,219","23,348,160,604","89,339,914,192","9,846,444,821","3,681,179,259","-1,870,954,346"
20230314000442,11011,2022,143907,12620,"170,103,489,152","103,252,612,580","273,356,101,732","122,906,038,019","2,199,343,905","125,105,381,924","2,200,000,000","145,311,175,704","148,250,719,808","385,097,179,563","17,021,284,113","13,543,030,578","10,604,959,149"
20230316000777,11011,2022,132202,86710,"56,803,101,350","78,767,941,553","135,571,042,903","32,590,745,976","36,113,188,973","68,703,934,949","6,101,640,000","47,319,677,208","66,867,107,954","64,332,226,652","5,320,882,252","24,680,948,297","20,104,595,647"
20230320001039,11011,2022,657987,122450,"219,755,802,714","659,311,170,642","879,066,973,356","199,906,052,113","339,554,398,510","539,460,450,623",,"253,967,044,863","339,606,522,733","326,266,098,023","78,631,717,079","50,299,772,123","37,918,026,479"
20230322000828,11011,2022,417167,371950,"33,965,938,832","74,272,121,379","108,238,060,211","23,435,364,472","5,054,764,238","28,490,128,710","10,520,244,000","19,520,783,770","79,747,931,501","44,913,983,313","751,345,764","5,636,017,431","6,536,120,970"
20230315000424,11011,2022,1436558,404990,"45,229,668,208","535,687,200,570","580,916,868,778","201,792,657,111","112,287,942,873","314,080,599,984","55,955,884,000","-6,771,512,045","266,836,268,794",,,,
20230320001020,11011,2022,178754,28100,"252,481,084,265","119,800,270,392","372,281,354,657","146,379,277,069","4,262,955,212","150,642,232,281","7,026,323,000","122,285,201,762","221,639,122,376","266,282,780,286","-30,570,127,039","-28,208,506,435","-22,829,833,590"
20230322001138,11011,2022,159254,6200,"203,217,100,953","265,883,160,295","469,100,261,248","94,444,592,137","29,323,747,135","123,768,339,272","23,401,568,000","43,064,019,173","345,331,921,976","323,979,889,281","30,029,847,771","31,896,632,206","31,243,297,812"
20230331003991,11011,2022,366137,151860,"1,708,939,356,443","3,382,939,580,708","5,091,878,937,151","1,219,835,414,834","1,282,610,537,778","2,502,445,952,612","20,051,860,000","753,463,075,240","2,589,432,984,539","4,944,241,256,184","356,188,977,348","420,860,608,379","904,912,818,973"
20230322000945,11011,2022,326731,64550,"134,085,503,468","164,651,841,716","298,737,345,184","36,237,286,976","18,960,439,776","55,197,726,752","12,905,145,500","-16,873,497,646","243,539,618,432","218,394,453,243","11,539,662,692","13,904,465,415","15,122,016,180"
20230321000685,11011,2022,1203376,264450,"152,727,034,935","28,898,713,979","181,625,748,914","32,533,642,737","6,217,777,791","38,751,420,528","5,122,853,000","87,549,409,692","142,874,328,386","133,722,826,313","24,541,815,189","27,992,642,542","21,485,809,256"
